time,filename
2022-06-08 07:11:56,Spectrometer_ClosingPrice_070622.csv
2021-07-07 16:56:48,Spectrometer_ClosingPrice_070721.csv
2022-07-07 16:21:34,Spectrometer_ClosingPrice_070722.csv
2021-09-07 16:48:47,Spectrometer_ClosingPrice_070921.csv
2021-10-08 06:48:04,Spectrometer_ClosingPrice_071021.csv
2020-12-07 18:03:55,Spectrometer_ClosingPrice_071220.csv
2021-12-07 18:06:04,Spectrometer_ClosingPrice_071221.csv
2021-01-08 18:00:46,Spectrometer_ClosingPrice_080121.csv
2021-02-08 17:47:53,Spectrometer_ClosingPrice_080221.csv
2022-02-11 16:02:18,Spectrometer_ClosingPrice_080222.csv
2021-03-08 17:50:58,Spectrometer_ClosingPrice_080321.csv
2022-03-29 10:40:18,Spectrometer_ClosingPrice_080322.csv
2021-04-09 07:34:58,Spectrometer_ClosingPrice_080421.csv
2022-05-24 07:51:38,Spectrometer_ClosingPrice_080422.csv
2021-06-08 16:48:29,Spectrometer_ClosingPrice_080621.csv
2022-06-08 16:30:08,Spectrometer_ClosingPrice_080622.csv
2021-07-08 16:58:38,Spectrometer_ClosingPrice_080721.csv
2022-07-08 16:21:44,Spectrometer_ClosingPrice_080722.csv
2021-09-09 09:36:30,Spectrometer_ClosingPrice_080921.csv
2021-10-08 16:48:15,Spectrometer_ClosingPrice_081021.csv
2021-11-08 17:49:20,Spectrometer_ClosingPrice_081121.csv
2020-12-08 17:52:06,Spectrometer_ClosingPrice_081220.csv
2021-12-09 07:33:53,Spectrometer_ClosingPrice_081221.csv
2021-02-09 17:54:11,Spectrometer_ClosingPrice_090221.csv
2022-02-09 18:01:41,Spectrometer_ClosingPrice_090222.csv
2021-03-09 17:50:22,Spectrometer_ClosingPrice_090321.csv
2022-03-09 17:20:15,Spectrometer_ClosingPrice_090322.csv
2021-04-09 17:03:05,Spectrometer_ClosingPrice_090421.csv
2022-05-09 16:29:18,Spectrometer_ClosingPrice_090522.csv
2021-06-09 16:49:32,Spectrometer_ClosingPrice_090621.csv
2022-06-09 16:22:11,Spectrometer_ClosingPrice_090622.csv
2021-07-09 16:50:14,Spectrometer_ClosingPrice_090721.csv
2021-08-09 16:49:42,Spectrometer_ClosingPrice_090821.csv
2021-09-10 06:59:23,Spectrometer_ClosingPrice_090921.csv
2020-11-09 18:01:49,Spectrometer_ClosingPrice_091120.csv
2021-11-09 17:51:50,Spectrometer_ClosingPrice_091121.csv
2020-12-18 11:22:14,Spectrometer_ClosingPrice_091220.csv
2021-12-10 11:28:19,Spectrometer_ClosingPrice_091221.csv
2022-01-10 17:49:20,Spectrometer_ClosingPrice_100122.csv
2021-02-10 17:48:18,Spectrometer_ClosingPrice_100221.csv
2022-02-10 17:51:08,Spectrometer_ClosingPrice_100222.csv
2021-03-11 09:27:51,Spectrometer_ClosingPrice_100321.csv
2022-03-11 11:51:13,Spectrometer_ClosingPrice_100322.csv
2021-05-11 08:46:21,Spectrometer_ClosingPrice_100521.csv
2022-05-24 08:06:33,Spectrometer_ClosingPrice_100522.csv
2021-06-11 08:40:41,Spectrometer_ClosingPrice_100621.csv
2022-06-10 16:30:28,Spectrometer_ClosingPrice_100622.csv
2021-08-10 16:49:30,Spectrometer_ClosingPrice_100821.csv
2021-09-17 11:42:19,Spectrometer_ClosingPrice_100921.csv
2020-11-10 17:58:52,Spectrometer_ClosingPrice_101120.csv
2021-11-10 17:52:48,Spectrometer_ClosingPrice_101121.csv
2020-12-18 11:27:16,Spectrometer_ClosingPrice_101220.csv
2021-12-10 17:50:11,Spectrometer_ClosingPrice_101221.csv
2021-01-11 17:52:27,Spectrometer_ClosingPrice_110121.csv
2022-01-11 18:00:00,Spectrometer_ClosingPrice_110122.csv
2021-02-11 17:51:49,Spectrometer_ClosingPrice_110221.csv
2022-02-11 17:50:50,Spectrometer_ClosingPrice_110222.csv
2021-03-11 18:04:06,Spectrometer_ClosingPrice_110321.csv
2022-03-14 07:32:03,Spectrometer_ClosingPrice_110322.csv
2022-05-24 07:53:51,Spectrometer_ClosingPrice_110422.csv
2021-05-12 13:55:06,Spectrometer_ClosingPrice_110521.csv
2022-05-11 16:25:53,Spectrometer_ClosingPrice_110522.csv
2021-06-11 16:49:51,Spectrometer_ClosingPrice_110621.csv
2022-07-11 16:26:13,Spectrometer_ClosingPrice_110722.csv
2021-08-11 16:52:12,Spectrometer_ClosingPrice_110821.csv
2020-12-01 16:49:31,Spectrometer_ClosingPrice_110920.csv
2021-10-11 16:48:55,Spectrometer_ClosingPrice_111021.csv
2020-11-11 17:48:25,Spectrometer_ClosingPrice_111120.csv
2021-11-11 17:48:51,Spectrometer_ClosingPrice_111121.csv
2020-12-18 11:29:28,Spectrometer_ClosingPrice_111220.csv
2021-01-12 17:50:23,Spectrometer_ClosingPrice_120121.csv
2022-01-12 17:49:12,Spectrometer_ClosingPrice_120122.csv
2021-02-12 17:50:42,Spectrometer_ClosingPrice_120221.csv
2021-03-12 17:48:52,Spectrometer_ClosingPrice_120321.csv
2021-04-12 16:50:46,Spectrometer_ClosingPrice_120421.csv
2022-04-13 05:57:05,Spectrometer_ClosingPrice_120422.csv
2021-05-12 16:49:38,Spectrometer_ClosingPrice_120521.csv
2022-05-12 16:22:17,Spectrometer_ClosingPrice_120522.csv
2021-07-12 16:53:28,Spectrometer_ClosingPrice_120721.csv
2022-07-12 16:25:09,Spectrometer_ClosingPrice_120722.csv
2021-08-12 16:55:01,Spectrometer_ClosingPrice_120821.csv
2021-10-12 16:55:52,Spectrometer_ClosingPrice_121021.csv
2020-11-12 17:49:37,Spectrometer_ClosingPrice_121120.csv
2021-11-12 17:53:32,Spectrometer_ClosingPrice_121121.csv
2021-01-14 07:30:14,Spectrometer_ClosingPrice_130121.csv
2022-01-13 17:48:17,Spectrometer_ClosingPrice_130122.csv
2021-04-13 16:49:34,Spectrometer_ClosingPrice_130421.csv
2022-04-14 05:54:35,Spectrometer_ClosingPrice_130422.csv
2021-05-13 16:55:47,Spectrometer_ClosingPrice_130521.csv
2022-05-24 08:07:36,Spectrometer_ClosingPrice_130522.csv
2022-06-13 16:24:13,Spectrometer_ClosingPrice_130622.csv
2021-07-13 16:50:51,Spectrometer_ClosingPrice_130721.csv
2022-07-13 16:26:01,Spectrometer_ClosingPrice_130722.csv
2021-08-13 16:51:13,Spectrometer_ClosingPrice_130821.csv
2021-09-13 16:53:06,Spectrometer_ClosingPrice_130921.csv
2020-12-01 16:54:28,Spectrometer_ClosingPrice_131020.csv
2021-10-13 17:31:14,Spectrometer_ClosingPrice_131021.csv
2020-11-13 18:06:28,Spectrometer_ClosingPrice_131120.csv
2021-12-13 17:48:19,Spectrometer_ClosingPrice_131221.csv
2021-01-14 17:57:28,Spectrometer_ClosingPrice_140121.csv
2022-02-10 14:55:48,Spectrometer_ClosingPrice_140122.csv
2022-02-14 17:42:31,Spectrometer_ClosingPrice_140222.csv
2022-03-14 17:33:26,Spectrometer_ClosingPrice_140322.csv
2021-04-14 16:50:10,Spectrometer_ClosingPrice_140421.csv
2022-04-14 16:48:36,Spectrometer_ClosingPrice_140422.csv
2021-05-20 15:21:47,Spectrometer_ClosingPrice_140521.csv
2021-06-15 06:55:17,Spectrometer_ClosingPrice_140621.csv
2022-06-14 16:21:09,Spectrometer_ClosingPrice_140622.csv
2021-07-14 16:50:51,Spectrometer_ClosingPrice_140721.csv
2022-07-14 16:19:15,Spectrometer_ClosingPrice_140722.csv
2021-09-14 16:49:55,Spectrometer_ClosingPrice_140921.csv
2021-10-14 16:49:49,Spectrometer_ClosingPrice_141021.csv
2020-12-15 07:31:18,Spectrometer_ClosingPrice_141220.csv
2021-12-14 18:09:42,Spectrometer_ClosingPrice_141221.csv
2021-01-18 09:24:17,Spectrometer_ClosingPrice_150121.csv
2021-03-04 15:11:14,Spectrometer_ClosingPrice_150221.csv
2022-02-15 18:00:15,Spectrometer_ClosingPrice_150222.csv
2021-03-15 17:49:56,Spectrometer_ClosingPrice_150321.csv
2022-03-15 17:23:06,Spectrometer_ClosingPrice_150322.csv
2021-04-15 16:53:55,Spectrometer_ClosingPrice_150421.csv
2022-05-24 07:55:02,Spectrometer_ClosingPrice_150422.csv
2021-06-15 16:50:54,Spectrometer_ClosingPrice_150621.csv
2022-06-15 16:21:16,Spectrometer_ClosingPrice_150622.csv
2021-07-29 08:03:38,Spectrometer_ClosingPrice_150721.csv
2022-07-15 16:19:12,Spectrometer_ClosingPrice_150722.csv
2021-09-15 16:49:20,Spectrometer_ClosingPrice_150921.csv
2021-10-15 17:03:08,Spectrometer_ClosingPrice_151021.csv
2021-11-15 17:54:53,Spectrometer_ClosingPrice_151121.csv
2020-12-15 17:51:03,Spectrometer_ClosingPrice_151220.csv
2021-12-15 17:51:44,Spectrometer_ClosingPrice_151221.csv
2021-02-16 17:54:38,Spectrometer_ClosingPrice_160221.csv
2022-02-16 17:38:02,Spectrometer_ClosingPrice_160222.csv
2021-03-16 17:48:05,Spectrometer_ClosingPrice_160321.csv
2022-03-16 17:40:11,Spectrometer_ClosingPrice_160322.csv
2021-04-20 09:20:20,Spectrometer_ClosingPrice_160421.csv
2022-05-17 07:26:17,Spectrometer_ClosingPrice_160522.csv
2021-06-17 08:07:08,Spectrometer_ClosingPrice_160621.csv
2022-06-16 16:19:02,Spectrometer_ClosingPrice_160622.csv
2021-07-29 08:04:12,Spectrometer_ClosingPrice_160721.csv
2021-08-16 16:49:09,Spectrometer_ClosingPrice_160821.csv
2021-09-17 11:41:14,Spectrometer_ClosingPrice_160921.csv
2020-11-16 17:48:24,Spectrometer_ClosingPrice_161120.csv
2021-11-16 17:50:34,Spectrometer_ClosingPrice_161121.csv
2020-12-16 17:47:51,Spectrometer_ClosingPrice_161220.csv
2021-12-16 18:09:43,Spectrometer_ClosingPrice_161221.csv
2022-01-17 17:50:21,Spectrometer_ClosingPrice_170122.csv
2021-02-17 17:50:47,Spectrometer_ClosingPrice_170221.csv
2022-02-18 09:52:23,Spectrometer_ClosingPrice_170222.csv
2021-03-17 17:53:49,Spectrometer_ClosingPrice_170321.csv
2022-03-17 17:31:12,Spectrometer_ClosingPrice_170322.csv
2021-05-17 16:58:05,Spectrometer_ClosingPrice_170521.csv
2022-05-17 16:20:54,Spectrometer_ClosingPrice_170522.csv
2021-06-17 16:50:29,Spectrometer_ClosingPrice_170621.csv
2022-06-17 16:23:45,Spectrometer_ClosingPrice_170622.csv
2021-08-17 16:48:58,Spectrometer_ClosingPrice_170821.csv
2021-09-20 07:17:59,Spectrometer_ClosingPrice_170921.csv
2020-11-17 17:49:47,Spectrometer_ClosingPrice_171120.csv
2021-11-17 17:48:54,Spectrometer_ClosingPrice_171121.csv
2020-12-18 12:25:19,Spectrometer_ClosingPrice_171220.csv
2021-12-17 17:54:44,Spectrometer_ClosingPrice_171221.csv
2021-01-18 17:53:48,Spectrometer_ClosingPrice_180121.csv
2022-01-18 17:48:59,Spectrometer_ClosingPrice_180122.csv
2021-02-18 17:57:35,Spectrometer_ClosingPrice_180221.csv
2022-02-18 17:19:58,Spectrometer_ClosingPrice_180222.csv
2021-03-18 17:52:20,Spectrometer_ClosingPrice_180321.csv
2022-03-18 17:24:06,Spectrometer_ClosingPrice_180322.csv
2022-05-24 07:56:19,Spectrometer_ClosingPrice_180422.csv
2021-05-18 16:47:54,Spectrometer_ClosingPrice_180521.csv
2022-05-24 08:12:43,Spectrometer_ClosingPrice_180522.csv
2021-06-22 07:29:56,Spectrometer_ClosingPrice_180621.csv
2022-07-18 16:30:44,Spectrometer_ClosingPrice_180722.csv
2021-08-18 16:52:53,Spectrometer_ClosingPrice_180821.csv
2021-10-19 13:03:02,Spectrometer_ClosingPrice_181021.csv
2020-12-01 16:59:56,Spectrometer_ClosingPrice_181120.csv
2021-11-18 17:50:11,Spectrometer_ClosingPrice_181121.csv
2021-01-04 10:56:40,Spectrometer_ClosingPrice_181220.csv
2021-01-19 17:49:13,Spectrometer_ClosingPrice_190121.csv
2022-01-19 18:11:36,Spectrometer_ClosingPrice_190122.csv
2021-02-19 17:53:06,Spectrometer_ClosingPrice_190221.csv
2021-03-19 17:53:56,Spectrometer_ClosingPrice_190321.csv
2021-04-19 16:50:55,Spectrometer_ClosingPrice_190421.csv
2022-04-19 16:19:32,Spectrometer_ClosingPrice_190422.csv
2021-05-20 10:17:13,Spectrometer_ClosingPrice_190521.csv
2022-05-20 06:08:35,Spectrometer_ClosingPrice_190522.csv
2021-07-20 08:42:29,Spectrometer_ClosingPrice_190721.csv
2022-07-19 16:22:09,Spectrometer_ClosingPrice_190722.csv
2021-08-20 07:09:33,Spectrometer_ClosingPrice_190821.csv
2021-10-19 16:53:06,Spectrometer_ClosingPrice_191021.csv
2020-11-20 14:35:43,Spectrometer_ClosingPrice_191120.csv
2021-11-19 17:50:26,Spectrometer_ClosingPrice_191121.csv
2021-01-20 17:58:22,Spectrometer_ClosingPrice_200121.csv
2022-01-21 06:53:54,Spectrometer_ClosingPrice_200122.csv
2021-04-20 17:20:17,Spectrometer_ClosingPrice_200421.csv
2022-04-20 16:39:54,Spectrometer_ClosingPrice_200422.csv
2021-05-20 16:51:10,Spectrometer_ClosingPrice_200521.csv
2022-05-31 08:57:17,Spectrometer_ClosingPrice_200522.csv
2022-06-20 16:20:34,Spectrometer_ClosingPrice_200622.csv
2021-07-20 17:01:55,Spectrometer_ClosingPrice_200721.csv
2022-07-21 06:15:13,Spectrometer_ClosingPrice_200722.csv
2021-08-23 05:50:58,Spectrometer_ClosingPrice_200821.csv
2021-09-21 07:59:08,Spectrometer_ClosingPrice_200921.csv
2021-10-20 16:50:11,Spectrometer_ClosingPrice_201021.csv
2020-11-20 17:50:55,Spectrometer_ClosingPrice_201120.csv
2021-12-20 17:53:49,Spectrometer_ClosingPrice_201221.csv
2021-01-21 17:53:41,Spectrometer_ClosingPrice_210121.csv
2022-01-21 17:51:15,Spectrometer_ClosingPrice_210122.csv
2022-02-21 17:28:07,Spectrometer_ClosingPrice_210222.csv
2022-03-21 17:21:37,Spectrometer_ClosingPrice_210322.csv
2021-04-22 10:40:15,Spectrometer_ClosingPrice_210421.csv
2022-04-21 16:21:09,Spectrometer_ClosingPrice_210422.csv
2021-05-24 14:30:20,Spectrometer_ClosingPrice_210521.csv
2021-06-22 07:55:34,Spectrometer_ClosingPrice_210621.csv
2022-06-21 16:27:45,Spectrometer_ClosingPrice_210622.csv
2021-07-21 16:56:08,Spectrometer_ClosingPrice_210721.csv
2022-07-21 16:19:05,Spectrometer_ClosingPrice_210722.csv
2021-09-21 16:49:30,Spectrometer_ClosingPrice_210921.csv
2020-10-26 08:48:04,Spectrometer_ClosingPrice_211020.csv
2021-10-21 17:23:57,Spectrometer_ClosingPrice_211021.csv
2020-12-21 18:10:14,Spectrometer_ClosingPrice_211220.csv
2021-12-22 13:29:52,Spectrometer_ClosingPrice_211221.csv
2021-01-22 17:50:08,Spectrometer_ClosingPrice_220121.csv
2021-02-22 17:59:20,Spectrometer_ClosingPrice_220221.csv
2022-02-22 17:58:50,Spectrometer_ClosingPrice_220222.csv
2021-03-23 09:15:54,Spectrometer_ClosingPrice_220321.csv
2022-03-23 07:21:10,Spectrometer_ClosingPrice_220322.csv
2021-04-22 16:48:06,Spectrometer_ClosingPrice_220421.csv
2022-05-24 07:59:31,Spectrometer_ClosingPrice_220422.csv
2021-06-22 17:09:52,Spectrometer_ClosingPrice_220621.csv
2022-06-22 16:19:56,Spectrometer_ClosingPrice_220622.csv
2021-07-22 16:50:14,Spectrometer_ClosingPrice_220721.csv
2022-07-22 16:19:49,Spectrometer_ClosingPrice_220722.csv
2021-09-22 16:49:09,Spectrometer_ClosingPrice_220921.csv
2020-10-23 07:50:08,Spectrometer_ClosingPrice_221020.csv
2021-10-22 17:06:59,Spectrometer_ClosingPrice_221021.csv
2021-11-22 17:49:51,Spectrometer_ClosingPrice_221121.csv
2020-12-22 17:48:23,Spectrometer_ClosingPrice_221220.csv
2021-12-22 18:31:58,Spectrometer_ClosingPrice_221221.csv
2021-02-23 17:48:33,Spectrometer_ClosingPrice_230221.csv
2022-02-23 17:31:19,Spectrometer_ClosingPrice_230222.csv
2021-03-23 17:48:58,Spectrometer_ClosingPrice_230321.csv
2022-03-23 17:24:50,Spectrometer_ClosingPrice_230322.csv
2021-04-26 08:03:37,Spectrometer_ClosingPrice_230421.csv
2022-05-24 11:04:07,Spectrometer_ClosingPrice_230522.csv
2021-06-24 06:45:43,Spectrometer_ClosingPrice_230621.csv
2022-06-23 16:32:56,Spectrometer_ClosingPrice_230622.csv
2021-07-23 16:50:17,Spectrometer_ClosingPrice_230721.csv
2021-08-23 16:50:13,Spectrometer_ClosingPrice_230821.csv
2021-09-23 16:50:45,Spectrometer_ClosingPrice_230921.csv
2020-12-01 16:56:18,Spectrometer_ClosingPrice_231020.csv
2020-11-23 17:59:41,Spectrometer_ClosingPrice_231120.csv
2021-11-23 17:49:23,Spectrometer_ClosingPrice_231121.csv
2020-12-23 18:05:31,Spectrometer_ClosingPrice_231220.csv
2022-01-05 13:46:09,Spectrometer_ClosingPrice_231221.csv
2022-01-24 17:52:34,Spectrometer_ClosingPrice_240122.csv
2021-03-04 15:12:47,Spectrometer_ClosingPrice_240221.csv
2022-02-24 18:01:30,Spectrometer_ClosingPrice_240222.csv
2021-03-26 08:32:42,Spectrometer_ClosingPrice_240321.csv
2022-03-24 17:19:12,Spectrometer_ClosingPrice_240322.csv
2021-05-24 16:49:04,Spectrometer_ClosingPrice_240521.csv
2022-05-24 16:20:34,Spectrometer_ClosingPrice_240522.csv
2021-06-24 17:08:34,Spectrometer_ClosingPrice_240621.csv
2022-06-24 16:32:08,Spectrometer_ClosingPrice_240622.csv
2021-08-24 16:48:38,Spectrometer_ClosingPrice_240821.csv
2021-09-27 08:40:57,Spectrometer_ClosingPrice_240921.csv
2020-11-24 17:49:42,Spectrometer_ClosingPrice_241120.csv
2021-11-24 17:48:44,Spectrometer_ClosingPrice_241121.csv
2021-01-04 10:59:00,Spectrometer_ClosingPrice_241220.csv
2022-01-05 13:46:39,Spectrometer_ClosingPrice_241221.csv
2021-01-25 17:54:00,Spectrometer_ClosingPrice_250121.csv
2022-01-25 17:50:18,Spectrometer_ClosingPrice_250122.csv
2021-03-04 16:53:16,Spectrometer_ClosingPrice_250221.csv
2022-02-25 17:23:56,Spectrometer_ClosingPrice_250222.csv
2021-03-26 10:17:17,Spectrometer_ClosingPrice_250321.csv
2022-03-25 17:31:00,Spectrometer_ClosingPrice_250322.csv
2022-04-25 16:27:26,Spectrometer_ClosingPrice_250422.csv
2021-05-25 16:57:01,Spectrometer_ClosingPrice_250521.csv
2022-05-25 16:19:15,Spectrometer_ClosingPrice_250522.csv
2021-06-25 16:48:22,Spectrometer_ClosingPrice_250621.csv
2022-07-25 16:18:47,Spectrometer_ClosingPrice_250722.csv
2021-08-25 17:57:05,Spectrometer_ClosingPrice_250821.csv
2021-10-25 16:51:31,Spectrometer_ClosingPrice_251021.csv
2020-11-25 17:48:38,Spectrometer_ClosingPrice_251120.csv
2021-11-25 18:07:50,Spectrometer_ClosingPrice_251121.csv
2021-01-26 17:49:55,Spectrometer_ClosingPrice_260121.csv
2022-01-27 07:39:12,Spectrometer_ClosingPrice_260122.csv
2021-02-26 17:49:26,Spectrometer_ClosingPrice_260221.csv
2021-03-26 17:49:38,Spectrometer_ClosingPrice_260321.csv
2021-04-26 17:02:04,Spectrometer_ClosingPrice_260421.csv
2022-05-24 08:00:35,Spectrometer_ClosingPrice_260422.csv
2021-05-26 17:02:30,Spectrometer_ClosingPrice_260521.csv
2022-05-26 16:25:42,Spectrometer_ClosingPrice_260522.csv
2021-07-27 09:49:25,Spectrometer_ClosingPrice_260721.csv
2022-07-27 06:41:25,Spectrometer_ClosingPrice_260722.csv
2021-08-26 16:48:45,Spectrometer_ClosingPrice_260821.csv
2020-10-26 17:48:57,Spectrometer_ClosingPrice_261020.csv
2021-10-26 16:56:02,Spectrometer_ClosingPrice_261021.csv
2020-11-27 09:45:57,Spectrometer_ClosingPrice_261120.csv
2021-11-29 12:32:10,Spectrometer_ClosingPrice_261121.csv
2021-01-28 10:27:18,Spectrometer_ClosingPrice_270121.csv
2022-01-27 18:00:13,Spectrometer_ClosingPrice_270122.csv
2021-04-27 16:52:15,Spectrometer_ClosingPrice_270421.csv
2022-04-27 16:20:25,Spectrometer_ClosingPrice_270422.csv
2021-05-28 08:58:15,Spectrometer_ClosingPrice_270521.csv
2022-05-27 16:25:44,Spectrometer_ClosingPrice_270522.csv
2022-06-27 16:19:07,Spectrometer_ClosingPrice_270622.csv
2021-07-29 08:05:46,Spectrometer_ClosingPrice_270721.csv
2022-07-27 16:56:54,Spectrometer_ClosingPrice_270722.csv
2021-08-27 17:08:29,Spectrometer_ClosingPrice_270821.csv
2021-09-27 16:52:00,Spectrometer_ClosingPrice_270921.csv
2020-10-27 17:52:40,Spectrometer_ClosingPrice_271020.csv
2021-10-27 16:57:23,Spectrometer_ClosingPrice_271021.csv
2020-11-30 09:39:53,Spectrometer_ClosingPrice_271120.csv
2021-01-28 17:52:45,Spectrometer_ClosingPrice_280121.csv
2022-02-11 16:01:57,Spectrometer_ClosingPrice_280122.csv
2022-02-28 17:33:36,Spectrometer_ClosingPrice_280222.csv
2022-03-29 12:31:17,Spectrometer_ClosingPrice_280322.csv
2021-04-28 16:48:33,Spectrometer_ClosingPrice_280421.csv
